sample_id,text_token_ids_match_raw,text_content_rows,audio_observed_rows,vision_observed_rows,at_50_token_limit,av_alignment_status
wNx1ZnQ0MDQ$_$8,True,21,21,21,False,unverified: separate modality axes
wNx1ZnQ0MDQ$_$4,True,29,29,29,False,unverified: separate modality axes
wOKWTFYYMuk$_$9,True,48,48,48,True,unverified: separate modality axes
wOjnqud5GBA$_$4,True,15,15,15,False,unverified: separate modality axes
wR3zalLV_6c$_$5,True,28,28,28,False,unverified: separate modality axes
wR3zalLV_6c$_$14,True,40,40,40,False,unverified: separate modality axes
wRKVNiABc0w$_$12,True,16,16,16,False,unverified: separate modality axes
wRKVNiABc0w$_$14,True,18,18,18,False,unverified: separate modality axes
wRKVNiABc0w$_$1,True,19,19,19,False,unverified: separate modality axes
w_qYZSVx2dM$_$13,True,26,26,26,False,unverified: separate modality axes
w_qYZSVx2dM$_$12,True,27,27,27,False,unverified: separate modality axes
w_qYZSVx2dM$_$9,True,14,14,14,False,unverified: separate modality axes
wb7CfuiIZFQ$_$5,True,22,22,22,False,unverified: separate modality axes
wd-LTpCtAzw$_$14,True,8,8,6,False,unverified: separate modality axes
wd-LTpCtAzw$_$1,True,16,16,16,False,unverified: separate modality axes
wd-LTpCtAzw$_$9,True,15,15,15,False,unverified: separate modality axes
wdU-0bttAkc$_$3,True,36,36,17,False,unverified: separate modality axes
werKCgZ5dFE$_$14,True,26,26,26,False,unverified: separate modality axes
wfLrS6CdFs4$_$0,True,20,20,0,False,unverified: separate modality axes
wgCSuviySwg$_$0,True,34,34,34,False,unverified: separate modality axes
wj3ur4fsiN4$_$24,True,6,6,6,False,unverified: separate modality axes
wj3ur4fsiN4$_$3,True,22,22,22,False,unverified: separate modality axes
wj3ur4fsiN4$_$2,True,26,26,26,False,unverified: separate modality axes
wj3ur4fsiN4$_$13,True,37,37,37,False,unverified: separate modality axes
wj3ur4fsiN4$_$17,True,27,27,27,False,unverified: separate modality axes
wrQVnClcNPM$_$11,True,12,12,12,False,unverified: separate modality axes
wrQVnClcNPM$_$12,True,12,12,12,False,unverified: separate modality axes
wrQVnClcNPM$_$16,True,16,16,16,False,unverified: separate modality axes
wrQVnClcNPM$_$2,True,9,9,9,False,unverified: separate modality axes
wrQVnClcNPM$_$5,True,20,20,20,False,unverified: separate modality axes
wxxqXK9x-64$_$2,True,33,33,33,False,unverified: separate modality axes
wz3nVBPVgIA$_$6,True,21,21,21,False,unverified: separate modality axes
x92920ole0w$_$18,True,41,41,41,False,unverified: separate modality axes
x9E8yaFCX0Y$_$5,True,28,28,28,False,unverified: separate modality axes
x9E8yaFCX0Y$_$4,True,7,7,7,False,unverified: separate modality axes
x9E8yaFCX0Y$_$7,True,14,14,14,False,unverified: separate modality axes
xNYsfeSgDCQ$_$1,True,17,17,17,False,unverified: separate modality axes
xNYsfeSgDCQ$_$4,True,33,33,33,False,unverified: separate modality axes
xP81rX2ATLI$_$2,True,11,11,11,False,unverified: separate modality axes
xP81rX2ATLI$_$6,True,28,28,28,False,unverified: separate modality axes
xPhlDO-2Foc$_$2,True,29,29,29,False,unverified: separate modality axes
xRJXYUZVdas$_$1,True,18,18,18,False,unverified: separate modality axes
xTBBDx3DkXQ$_$10,True,22,22,22,False,unverified: separate modality axes
xUz5cCA-oTo$_$14,True,25,25,25,False,unverified: separate modality axes
xXIq7YPkdUQ$_$1,True,34,34,9,False,unverified: separate modality axes
xXIq7YPkdUQ$_$2,True,14,14,0,False,unverified: separate modality axes
xXIq7YPkdUQ$_$4,True,18,18,0,False,unverified: separate modality axes
xYtNgq9eTlg$_$6,True,25,25,25,False,unverified: separate modality axes
xZ1FrxU6hcg$_$23,True,24,24,24,False,unverified: separate modality axes
xZ1FrxU6hcg$_$6,True,19,19,19,False,unverified: separate modality axes
xaSf1d13WoY$_$13,True,16,16,16,False,unverified: separate modality axes
xaSf1d13WoY$_$1,True,27,27,27,False,unverified: separate modality axes
xaSf1d13WoY$_$4,True,14,14,14,False,unverified: separate modality axes
xbl7bU5PGBs$_$0,True,23,23,21,False,unverified: separate modality axes
xfP0bm6Z-7E$_$2,True,9,9,9,False,unverified: separate modality axes
xge9aYTxxOA$_$0,True,15,15,15,False,unverified: separate modality axes
xiRUWSUrGSg$_$0,True,38,38,38,False,unverified: separate modality axes
xiRUWSUrGSg$_$4,True,20,20,20,False,unverified: separate modality axes
xk4C4p5vHDk$_$12,True,40,40,40,False,unverified: separate modality axes
xk4C4p5vHDk$_$1,True,28,28,28,False,unverified: separate modality axes
xn9_4n4NpEw$_$10,True,14,14,14,False,unverified: separate modality axes
xn9_4n4NpEw$_$5,True,22,22,22,False,unverified: separate modality axes
xn9_4n4NpEw$_$7,True,13,13,13,False,unverified: separate modality axes
xnNZyfhusAk$_$2,True,19,19,19,False,unverified: separate modality axes
xomMHflvVDw$_$1,True,33,33,33,False,unverified: separate modality axes
xomMHflvVDw$_$0,True,13,13,13,False,unverified: separate modality axes
xomMHflvVDw$_$3,True,16,16,16,False,unverified: separate modality axes
xomMHflvVDw$_$6,True,29,29,29,False,unverified: separate modality axes
xu53lk4dhSc$_$13,True,22,22,22,False,unverified: separate modality axes
xu53lk4dhSc$_$20,True,14,14,14,False,unverified: separate modality axes
xu53lk4dhSc$_$14,True,17,17,17,False,unverified: separate modality axes
xu53lk4dhSc$_$17,True,36,36,36,False,unverified: separate modality axes
xu53lk4dhSc$_$9,True,26,26,26,False,unverified: separate modality axes
xvnFF0FiyS4$_$6,True,5,5,5,False,unverified: separate modality axes
xvnFF0FiyS4$_$8,True,7,7,7,False,unverified: separate modality axes
xwNQ7QuXaps$_$5,True,48,48,48,True,unverified: separate modality axes
xyOa9ivNrg4$_$0,True,10,10,10,False,unverified: separate modality axes
y-nEcwAyQos$_$11,True,13,13,13,False,unverified: separate modality axes
y-nEcwAyQos$_$4,True,24,24,24,False,unverified: separate modality axes
yBGuxyO-ElM$_$2,True,23,23,23,False,unverified: separate modality axes
yDIFWzOBjXc$_$22,True,20,20,20,False,unverified: separate modality axes
yDIFWzOBjXc$_$23,True,18,18,18,False,unverified: separate modality axes
yDIFWzOBjXc$_$40,True,23,23,23,False,unverified: separate modality axes
yDIFWzOBjXc$_$13,True,21,21,21,False,unverified: separate modality axes
yDIFWzOBjXc$_$15,True,35,35,35,False,unverified: separate modality axes
yDIFWzOBjXc$_$19,True,29,29,29,False,unverified: separate modality axes
yDIFWzOBjXc$_$30,True,17,17,17,False,unverified: separate modality axes
yEtfjJOMMCs$_$21,True,15,15,15,False,unverified: separate modality axes
yEtfjJOMMCs$_$3,True,10,10,10,False,unverified: separate modality axes
yEtfjJOMMCs$_$4,True,22,22,22,False,unverified: separate modality axes
yEtfjJOMMCs$_$7,True,7,7,6,False,unverified: separate modality axes
yEtfjJOMMCs$_$11,True,39,39,39,False,unverified: separate modality axes
yEtfjJOMMCs$_$15,True,48,48,48,True,unverified: separate modality axes
yEtfjJOMMCs$_$14,True,21,21,21,False,unverified: separate modality axes
yHtR71rx16I$_$3,True,20,20,20,False,unverified: separate modality axes
yKdIZR5xfcc$_$11,True,29,29,29,False,unverified: separate modality axes
yKdIZR5xfcc$_$12,True,34,34,34,False,unverified: separate modality axes
yKdIZR5xfcc$_$4,True,19,19,19,False,unverified: separate modality axes
yKdIZR5xfcc$_$7,True,7,7,7,False,unverified: separate modality axes
yKdIZR5xfcc$_$9,True,20,20,20,False,unverified: separate modality axes
yKdIZR5xfcc$_$8,True,35,35,35,False,unverified: separate modality axes
yOQHOiswVjc$_$13,True,33,33,33,False,unverified: separate modality axes
yOQHOiswVjc$_$15,True,48,48,48,True,unverified: separate modality axes
yOQHOiswVjc$_$1,True,38,38,38,False,unverified: separate modality axes
ySfHPyaDbqY$_$7,True,31,31,31,False,unverified: separate modality axes
ygb8Cfxghbs$_$15,True,38,38,38,False,unverified: separate modality axes
ygb8Cfxghbs$_$14,True,18,18,18,False,unverified: separate modality axes
ygb8Cfxghbs$_$0,True,30,30,30,False,unverified: separate modality axes
ygb8Cfxghbs$_$7,True,34,34,34,False,unverified: separate modality axes
ymPQOY2O_nw$_$0,True,45,45,45,False,unverified: separate modality axes
yp6Gd2NPwOU$_$6,True,41,41,41,False,unverified: separate modality axes
yp6Gd2NPwOU$_$9,True,26,26,26,False,unverified: separate modality axes
yrIXBklJ5YQ$_$1,True,23,23,7,False,unverified: separate modality axes
yrIXBklJ5YQ$_$0,True,23,23,9,False,unverified: separate modality axes
yrIXBklJ5YQ$_$3,True,12,12,12,False,unverified: separate modality axes
yyToAEoUuek$_$3,True,17,17,17,False,unverified: separate modality axes
z6E-ocntPo4$_$2,True,5,5,5,False,unverified: separate modality axes
z6E-ocntPo4$_$4,True,20,20,20,False,unverified: separate modality axes
z6E-ocntPo4$_$9,True,10,10,10,False,unverified: separate modality axes
z6E-ocntPo4$_$8,True,6,6,6,False,unverified: separate modality axes
z7FicxE_pMU$_$18,True,21,21,21,False,unverified: separate modality axes
z7FicxE_pMU$_$7,True,48,48,48,True,unverified: separate modality axes
z8bWG2z-bMM$_$1,True,12,12,12,False,unverified: separate modality axes
z8bWG2z-bMM$_$5,True,14,14,14,False,unverified: separate modality axes
zFTuwjr3xq0$_$4,True,34,34,11,False,unverified: separate modality axes
zFuRNvfC4So$_$14,True,23,23,23,False,unverified: separate modality axes
zFuRNvfC4So$_$7,True,48,48,48,True,unverified: separate modality axes
zJWmmDk9fCE$_$0,True,29,29,29,False,unverified: separate modality axes
zJWmmDk9fCE$_$10,True,13,13,13,False,unverified: separate modality axes
zOHZDq2BvGo$_$0,True,48,48,48,True,unverified: separate modality axes
zPskvGHHQtE$_$0,True,19,19,11,False,unverified: separate modality axes
zR62DCEMWgs$_$0,True,48,48,47,True,unverified: separate modality axes
zU2_X9lIcUM$_$2,True,17,17,17,False,unverified: separate modality axes
zU2_X9lIcUM$_$5,True,37,37,37,False,unverified: separate modality axes
zU2_X9lIcUM$_$4,True,29,29,29,False,unverified: separate modality axes
zaTyjiyrHnk$_$6,True,14,14,14,False,unverified: separate modality axes
zeQKU2L173M$_$5,True,30,30,30,False,unverified: separate modality axes
zeQKU2L173M$_$9,True,48,48,48,True,unverified: separate modality axes
zg-ZIxVsBbQ$_$0,True,25,25,18,False,unverified: separate modality axes
zj4PzGtFwJM$_$1,True,26,26,26,False,unverified: separate modality axes
zqkawTdHN5s$_$1,True,25,25,25,False,unverified: separate modality axes
zrFZAofNGi4$_$10,True,20,20,20,False,unverified: separate modality axes
zwTrXwi54us$_$12,True,33,33,33,False,unverified: separate modality axes
zwTrXwi54us$_$0,True,16,16,16,False,unverified: separate modality axes
zwTrXwi54us$_$9,True,48,48,46,True,unverified: separate modality axes
-UacrmKiTn4$_$7,True,26,26,26,False,unverified: separate modality axes
-qDkUB0GgYY$_$5,True,48,48,48,True,unverified: separate modality axes
0utROiKxejc$_$1,True,16,16,16,False,unverified: separate modality axes
0utROiKxejc$_$4,True,33,33,33,False,unverified: separate modality axes
0y022OlZ3W0$_$3,True,17,17,17,False,unverified: separate modality axes
0y022OlZ3W0$_$5,True,22,22,22,False,unverified: separate modality axes
0y022OlZ3W0$_$8,True,13,13,13,False,unverified: separate modality axes
101787$_$11,True,32,32,32,False,unverified: separate modality axes
101787$_$13,True,19,19,19,False,unverified: separate modality axes
101787$_$1,True,16,16,16,False,unverified: separate modality axes
101787$_$5,True,17,17,10,False,unverified: separate modality axes
101787$_$7,True,8,8,8,False,unverified: separate modality axes
101787$_$9,True,19,19,19,False,unverified: separate modality axes
102408$_$2,True,7,7,7,False,unverified: separate modality axes
102408$_$5,True,29,29,29,False,unverified: separate modality axes
102408$_$9,True,29,29,29,False,unverified: separate modality axes
102858$_$20,True,24,24,24,False,unverified: separate modality axes
102858$_$21,True,27,27,27,False,unverified: separate modality axes
102858$_$1,True,22,22,22,False,unverified: separate modality axes
102858$_$0,True,3,3,3,False,unverified: separate modality axes
102858$_$4,True,48,48,48,True,unverified: separate modality axes
102858$_$6,True,26,26,26,False,unverified: separate modality axes
102858$_$10,True,10,10,10,False,unverified: separate modality axes
102858$_$17,True,9,9,9,False,unverified: separate modality axes
102858$_$19,True,12,12,12,False,unverified: separate modality axes
112433$_$10,True,1,1,1,False,unverified: separate modality axes
112433$_$3,True,32,32,32,False,unverified: separate modality axes
112433$_$7,True,9,9,9,False,unverified: separate modality axes
112433$_$6,True,24,24,24,False,unverified: separate modality axes
117tQqLjza4$_$6,True,15,15,15,False,unverified: separate modality axes
11j7EfglCAs$_$2,True,24,24,16,False,unverified: separate modality axes
121128$_$10,True,15,15,15,False,unverified: separate modality axes
121128$_$1,True,29,29,29,False,unverified: separate modality axes
121128$_$0,True,11,11,11,False,unverified: separate modality axes
121128$_$5,True,7,7,7,False,unverified: separate modality axes
125344$_$0,True,48,48,14,True,unverified: separate modality axes
125676$_$0,True,13,13,13,False,unverified: separate modality axes
125676$_$4,True,27,27,27,False,unverified: separate modality axes
128059$_$11,True,38,38,38,False,unverified: separate modality axes
128059$_$12,True,16,16,15,False,unverified: separate modality axes
128059$_$2,True,14,14,14,False,unverified: separate modality axes
128059$_$7,True,48,48,48,True,unverified: separate modality axes
128059$_$6,True,48,48,48,True,unverified: separate modality axes
128059$_$9,True,22,22,22,False,unverified: separate modality axes
128763$_$12,True,18,18,18,False,unverified: separate modality axes
128763$_$3,True,24,24,24,False,unverified: separate modality axes
128763$_$2,True,12,12,12,False,unverified: separate modality axes
128763$_$5,True,10,10,10,False,unverified: separate modality axes
128763$_$7,True,16,16,16,False,unverified: separate modality axes
128763$_$8,True,8,8,8,False,unverified: separate modality axes
130456$_$11,True,34,34,34,False,unverified: separate modality axes
130456$_$3,True,19,19,14,False,unverified: separate modality axes
130456$_$5,True,11,11,11,False,unverified: separate modality axes
130456$_$4,True,23,23,23,False,unverified: separate modality axes
130456$_$7,True,8,8,8,False,unverified: separate modality axes
130456$_$6,True,33,33,33,False,unverified: separate modality axes
188343$_$13,True,42,42,42,False,unverified: separate modality axes
188343$_$12,True,30,30,30,False,unverified: separate modality axes
188343$_$5,True,20,20,20,False,unverified: separate modality axes
188343$_$9,True,30,30,30,False,unverified: separate modality axes
188343$_$8,True,21,21,21,False,unverified: separate modality axes
1HK7Nea0PFo$_$1,True,17,17,17,False,unverified: separate modality axes
216097$_$1,True,13,13,4,False,unverified: separate modality axes
216097$_$2,True,24,24,22,False,unverified: separate modality axes
216097$_$5,True,32,32,27,False,unverified: separate modality axes
216097$_$4,True,46,46,42,False,unverified: separate modality axes
216097$_$7,True,48,48,44,True,unverified: separate modality axes
216097$_$8,True,12,12,1,False,unverified: separate modality axes
223431$_$11,True,27,27,27,False,unverified: separate modality axes
223431$_$10,True,13,13,13,False,unverified: separate modality axes
223431$_$13,True,24,24,24,False,unverified: separate modality axes
223431$_$0,True,2,2,2,False,unverified: separate modality axes
223431$_$5,True,17,17,17,False,unverified: separate modality axes
225770$_$3,True,48,48,48,True,unverified: separate modality axes
225770$_$5,True,6,6,6,False,unverified: separate modality axes
225770$_$4,True,32,32,32,False,unverified: separate modality axes
225770$_$6,True,33,33,33,False,unverified: separate modality axes
236021$_$12,True,12,12,12,False,unverified: separate modality axes
236021$_$1,True,27,27,27,False,unverified: separate modality axes
236021$_$3,True,7,7,7,False,unverified: separate modality axes
236021$_$2,True,48,48,48,True,unverified: separate modality axes
236021$_$5,True,15,15,15,False,unverified: separate modality axes
236021$_$4,True,48,48,48,True,unverified: separate modality axes
237009$_$11,True,9,9,9,False,unverified: separate modality axes
237009$_$12,True,45,45,45,False,unverified: separate modality axes
237009$_$4,True,19,19,8,False,unverified: separate modality axes
237009$_$7,True,8,8,8,False,unverified: separate modality axes
237009$_$9,True,12,12,12,False,unverified: separate modality axes
241629$_$10,True,18,18,9,False,unverified: separate modality axes
241629$_$0,True,13,13,13,False,unverified: separate modality axes
241629$_$3,True,28,28,28,False,unverified: separate modality axes
241629$_$5,True,27,27,27,False,unverified: separate modality axes
241629$_$8,True,48,48,48,True,unverified: separate modality axes
243646$_$11,True,19,19,19,False,unverified: separate modality axes
243646$_$12,True,48,48,48,True,unverified: separate modality axes
243646$_$9,True,1,1,1,False,unverified: separate modality axes
243646$_$8,True,12,12,12,False,unverified: separate modality axes
247318$_$12,True,13,13,13,False,unverified: separate modality axes
247318$_$1,True,16,16,16,False,unverified: separate modality axes
247318$_$3,True,5,5,5,False,unverified: separate modality axes
247318$_$2,True,17,17,17,False,unverified: separate modality axes
247318$_$5,True,19,19,19,False,unverified: separate modality axes
247318$_$7,True,6,6,6,False,unverified: separate modality axes
247318$_$6,True,5,5,5,False,unverified: separate modality axes
252998$_$1,True,18,18,18,False,unverified: separate modality axes
252998$_$0,True,14,14,14,False,unverified: separate modality axes
252998$_$5,True,41,41,41,False,unverified: separate modality axes
252998$_$4,True,48,48,48,True,unverified: separate modality axes
252998$_$7,True,37,37,35,False,unverified: separate modality axes
252998$_$8,True,11,11,11,False,unverified: separate modality axes
257247$_$10,True,8,8,8,False,unverified: separate modality axes
257247$_$12,True,19,19,19,False,unverified: separate modality axes
257247$_$2,True,18,18,18,False,unverified: separate modality axes
258654$_$1,True,48,48,48,True,unverified: separate modality axes
258654$_$3,True,48,48,48,True,unverified: separate modality axes
258654$_$4,True,15,15,15,False,unverified: separate modality axes
266791$_$24,True,16,16,16,False,unverified: separate modality axes
266791$_$20,True,36,36,36,False,unverified: separate modality axes
266791$_$21,True,48,48,48,True,unverified: separate modality axes
266791$_$23,True,34,34,34,False,unverified: separate modality axes
266791$_$29,True,3,3,3,False,unverified: separate modality axes
266791$_$3,True,19,19,19,False,unverified: separate modality axes
266791$_$5,True,32,32,32,False,unverified: separate modality axes
266791$_$4,True,13,13,13,False,unverified: separate modality axes
266791$_$6,True,36,36,36,False,unverified: separate modality axes
266791$_$8,True,11,11,11,False,unverified: separate modality axes
266791$_$11,True,11,11,11,False,unverified: separate modality axes
266791$_$14,True,26,26,26,False,unverified: separate modality axes
270254$_$23,True,17,17,17,False,unverified: separate modality axes
270254$_$0,True,18,18,18,False,unverified: separate modality axes
270254$_$6,True,32,32,29,False,unverified: separate modality axes
270254$_$8,True,24,24,24,False,unverified: separate modality axes
270254$_$11,True,6,6,6,False,unverified: separate modality axes
270254$_$14,True,10,10,10,False,unverified: separate modality axes
270254$_$16,True,15,15,15,False,unverified: separate modality axes
272624$_$10,True,48,48,48,True,unverified: separate modality axes
272624$_$13,True,37,37,37,False,unverified: separate modality axes
272624$_$12,True,22,22,22,False,unverified: separate modality axes
272624$_$16,True,48,48,48,True,unverified: separate modality axes
272624$_$18,True,36,36,36,False,unverified: separate modality axes
272624$_$2,True,46,46,46,False,unverified: separate modality axes
272624$_$6,True,35,35,35,False,unverified: separate modality axes
272624$_$9,True,47,47,47,False,unverified: separate modality axes
272624$_$8,True,43,43,43,False,unverified: separate modality axes
273539$_$3,True,30,30,30,False,unverified: separate modality axes
273539$_$2,True,3,3,3,False,unverified: separate modality axes
273539$_$9,True,46,46,46,False,unverified: separate modality axes
290546$_$3,True,23,23,23,False,unverified: separate modality axes
290546$_$5,True,33,33,33,False,unverified: separate modality axes
290546$_$7,True,48,48,48,True,unverified: separate modality axes
290546$_$6,True,8,8,8,False,unverified: separate modality axes
2S00zYaVrtc$_$10,True,18,18,18,False,unverified: separate modality axes
2S00zYaVrtc$_$12,True,17,17,17,False,unverified: separate modality axes
2S00zYaVrtc$_$20,True,16,16,16,False,unverified: separate modality axes
2S00zYaVrtc$_$17,True,18,18,18,False,unverified: separate modality axes
2S00zYaVrtc$_$5,True,25,25,25,False,unverified: separate modality axes
2S00zYaVrtc$_$4,True,20,20,20,False,unverified: separate modality axes
2Xt31_d0XEE$_$2,True,24,24,24,False,unverified: separate modality axes
31474$_$11,True,7,7,7,False,unverified: separate modality axes
31474$_$14,True,16,16,16,False,unverified: separate modality axes
31474$_$0,True,23,23,23,False,unverified: separate modality axes
31474$_$3,True,25,25,25,False,unverified: separate modality axes
31474$_$6,True,16,16,16,False,unverified: separate modality axes
31474$_$9,True,8,8,8,False,unverified: separate modality axes
31474$_$8,True,8,8,8,False,unverified: separate modality axes
32681$_$1,True,21,21,21,False,unverified: separate modality axes
32681$_$3,True,39,39,39,False,unverified: separate modality axes
32681$_$5,True,39,39,39,False,unverified: separate modality axes
32681$_$6,True,28,28,28,False,unverified: separate modality axes
33170$_$1,True,48,48,48,True,unverified: separate modality axes
33170$_$3,True,34,34,34,False,unverified: separate modality axes
33170$_$4,True,33,33,33,False,unverified: separate modality axes
3MFNIag0wNE$_$12,True,48,48,48,True,unverified: separate modality axes
3MFNIag0wNE$_$14,True,33,33,33,False,unverified: separate modality axes
3MFNIag0wNE$_$16,True,22,22,22,False,unverified: separate modality axes
3MFNIag0wNE$_$7,True,19,19,19,False,unverified: separate modality axes
3V2qm0rw920$_$11,True,20,20,20,False,unverified: separate modality axes
3V2qm0rw920$_$13,True,29,29,29,False,unverified: separate modality axes
3V2qm0rw920$_$3,True,15,15,15,False,unverified: separate modality axes
3j94B0pzSVs$_$12,True,12,12,12,False,unverified: separate modality axes
3j94B0pzSVs$_$17,True,22,22,22,False,unverified: separate modality axes
3j94B0pzSVs$_$1,True,34,34,34,False,unverified: separate modality axes
3j94B0pzSVs$_$0,True,30,30,30,False,unverified: separate modality axes
4cFeG2ydm9A$_$8,True,16,16,16,False,unverified: separate modality axes
4dV3slGSc60$_$10,True,22,22,22,False,unverified: separate modality axes
4dV3slGSc60$_$12,True,20,20,20,False,unverified: separate modality axes
4dV3slGSc60$_$22,True,48,48,1,True,unverified: separate modality axes
4dV3slGSc60$_$9,True,20,20,20,False,unverified: separate modality axes
4dV3slGSc60$_$8,True,24,24,24,False,unverified: separate modality axes
50103$_$3,True,45,45,45,False,unverified: separate modality axes
5B0PQx3Ep3k$_$5,True,28,28,28,False,unverified: separate modality axes
5O1W39o56gg$_$1,True,14,14,14,False,unverified: separate modality axes
5O1W39o56gg$_$2,True,16,16,16,False,unverified: separate modality axes
5O1W39o56gg$_$9,True,15,15,15,False,unverified: separate modality axes
5i6AgQSjXO4$_$3,True,19,19,14,False,unverified: separate modality axes
5i6AgQSjXO4$_$2,True,28,28,28,False,unverified: separate modality axes
5i6AgQSjXO4$_$6,True,9,9,9,False,unverified: separate modality axes
5kaCGzjYukM$_$0,True,34,34,34,False,unverified: separate modality axes
5kaCGzjYukM$_$3,True,27,27,27,False,unverified: separate modality axes
5kaCGzjYukM$_$2,True,36,36,36,False,unverified: separate modality axes
5kaCGzjYukM$_$5,True,32,32,32,False,unverified: separate modality axes
5kaCGzjYukM$_$7,True,48,48,48,True,unverified: separate modality axes
6KvG5VbLalY$_$9,True,37,37,37,False,unverified: separate modality axes
6ZA8I83x-oY$_$0,True,23,23,23,False,unverified: separate modality axes
6ZA8I83x-oY$_$2,True,48,48,48,True,unverified: separate modality axes
6hFiTU77Sm0$_$1,True,14,14,14,False,unverified: separate modality axes
6hFiTU77Sm0$_$2,True,16,16,16,False,unverified: separate modality axes
6uPGcKTpC4I$_$1,True,27,27,27,False,unverified: separate modality axes
6uPGcKTpC4I$_$2,True,31,31,31,False,unverified: separate modality axes
6uPGcKTpC4I$_$6,True,16,16,16,False,unverified: separate modality axes
70280$_$11,True,23,23,23,False,unverified: separate modality axes
70280$_$3,True,25,25,25,False,unverified: separate modality axes
70280$_$4,True,23,23,23,False,unverified: separate modality axes
70280$_$6,True,26,26,26,False,unverified: separate modality axes
75RGHaxmUK8$_$3,True,19,19,19,False,unverified: separate modality axes
75RGHaxmUK8$_$5,True,13,13,13,False,unverified: separate modality axes
7_K3F-lAv1k$_$2,True,43,43,43,False,unverified: separate modality axes
7r4vRxKLFCA$_$6,True,37,37,37,False,unverified: separate modality axes
80566$_$1,True,13,13,11,False,unverified: separate modality axes
80566$_$0,True,12,12,12,False,unverified: separate modality axes
80566$_$3,True,17,17,17,False,unverified: separate modality axes
80566$_$2,True,14,14,14,False,unverified: separate modality axes
80566$_$4,True,7,7,7,False,unverified: separate modality axes
80566$_$6,True,17,17,17,False,unverified: separate modality axes
80855$_$11,True,15,15,15,False,unverified: separate modality axes
80855$_$10,True,17,17,17,False,unverified: separate modality axes
80855$_$12,True,21,21,21,False,unverified: separate modality axes
80855$_$15,True,19,19,0,False,unverified: separate modality axes
80855$_$17,True,30,30,16,False,unverified: separate modality axes
80855$_$0,True,1,1,1,False,unverified: separate modality axes
80855$_$3,True,3,3,3,False,unverified: separate modality axes
80855$_$2,True,5,5,5,False,unverified: separate modality axes
80855$_$7,True,7,7,7,False,unverified: separate modality axes
80855$_$20,True,16,16,16,False,unverified: separate modality axes
830KzUc6CbU$_$0,True,18,18,18,False,unverified: separate modality axes
830KzUc6CbU$_$13,True,47,47,41,False,unverified: separate modality axes
84140$_$0,True,22,22,22,False,unverified: separate modality axes
84140$_$5,True,48,48,48,True,unverified: separate modality axes
89835$_$1,True,18,18,18,False,unverified: separate modality axes
89835$_$0,True,13,13,13,False,unverified: separate modality axes
89835$_$4,True,48,48,48,True,unverified: separate modality axes
89835$_$7,True,41,41,41,False,unverified: separate modality axes
8eaYvALnJ0o$_$1,True,24,24,24,False,unverified: separate modality axes
8eaYvALnJ0o$_$0,True,14,14,14,False,unverified: separate modality axes
8x_nCOh6Wmc$_$6,True,47,47,47,False,unverified: separate modality axes
96642$_$1,True,25,25,25,False,unverified: separate modality axes
96642$_$3,True,17,17,3,False,unverified: separate modality axes
96642$_$2,True,18,18,18,False,unverified: separate modality axes
96642$_$4,True,35,35,34,False,unverified: separate modality axes
99501$_$10,True,21,21,21,False,unverified: separate modality axes
99501$_$13,True,38,38,38,False,unverified: separate modality axes
99501$_$1,True,18,18,18,False,unverified: separate modality axes
99501$_$0,True,1,1,1,False,unverified: separate modality axes
99501$_$5,True,39,39,39,False,unverified: separate modality axes
99501$_$7,True,18,18,18,False,unverified: separate modality axes
9QI-9w_VdB4$_$0,True,24,24,24,False,unverified: separate modality axes
AG5EY8ZaFj4$_$3,True,17,17,17,False,unverified: separate modality axes
AG5EY8ZaFj4$_$15,True,26,26,26,False,unverified: separate modality axes
Arh2TKRi_mg$_$15,True,23,23,23,False,unverified: separate modality axes
Arh2TKRi_mg$_$14,True,22,22,22,False,unverified: separate modality axes
Arh2TKRi_mg$_$16,True,32,32,32,False,unverified: separate modality axes
Arh2TKRi_mg$_$19,True,21,21,21,False,unverified: separate modality axes
Arh2TKRi_mg$_$32,True,28,28,28,False,unverified: separate modality axes
Arh2TKRi_mg$_$28,True,16,16,16,False,unverified: separate modality axes
Arh2TKRi_mg$_$3,True,32,32,32,False,unverified: separate modality axes
AxNy9TeTLq8$_$0,True,38,38,38,False,unverified: separate modality axes
BSKAHXFYF_I$_$1,True,13,13,13,False,unverified: separate modality axes
BSKAHXFYF_I$_$3,True,32,32,2,False,unverified: separate modality axes
BSKAHXFYF_I$_$7,True,14,14,3,False,unverified: separate modality axes
BSKAHXFYF_I$_$8,True,16,16,16,False,unverified: separate modality axes
Baz0VVQ-E9E$_$10,True,9,9,9,False,unverified: separate modality axes
Baz0VVQ-E9E$_$1,True,12,12,12,False,unverified: separate modality axes
Baz0VVQ-E9E$_$5,True,7,7,7,False,unverified: separate modality axes
Baz0VVQ-E9E$_$7,True,18,18,18,False,unverified: separate modality axes
CJGuudyvA0Y$_$4,True,39,39,22,False,unverified: separate modality axes
CPjbogfLHR4$_$2,True,16,16,16,False,unverified: separate modality axes
CPjbogfLHR4$_$5,True,29,29,29,False,unverified: separate modality axes
DdUJojoFU_c$_$11,True,24,24,24,False,unverified: separate modality axes
DdUJojoFU_c$_$15,True,16,16,16,False,unverified: separate modality axes
DdUJojoFU_c$_$14,True,23,23,23,False,unverified: separate modality axes
DdUJojoFU_c$_$17,True,20,20,14,False,unverified: separate modality axes
