样本编号,预测极性,预测强度,预测最大概率,负向概率,中性概率,正向概率,真实极性,真实强度,分类是否错误,绝对误差,文本不可用比例,语音不可用比例,视觉不可用比例,文本
gVqs4TzqySw$_$1,Positive,0.6938063502311707,0.6818785667419434,0.100166916847229,0.21795447170734406,0.6818785667419434,Positive,0.3333333432674408,False,0.36047300696372986,0.0,0.0,0.11363636363636365,"If you said ""anata to aitakatta"", you'd be saying something more, I think, like ""I've been wanting us to get together, I've been wanting us to meet together"
gVqs4TzqySw$_$3,Neutral,0.0,0.42848217487335205,0.27403566241264343,0.42848217487335205,0.2974822223186493,Neutral,0.0,False,0.0,0.0,0.0,0.48,"In the causative form, as we discussed in the causative lesson, you can't use to at all"
gVqs4TzqySw$_$2,Neutral,0.0,0.4931839406490326,0.08762601763010025,0.4931839406490326,0.41919004917144775,Neutral,0.0,False,0.0,0.0,0.0,0.4814814814814815,""" There it's much more of a mutual idea, the idea that is there is activity going on on both sides of the interaction"
gVqs4TzqySw$_$4,Neutral,0.0,0.44073352217674255,0.19303934276103973,0.44073352217674255,0.3662271201610565,Neutral,0.0,False,0.0,0.0,0.0,0.0,You can only use either wo or ni
goMtnNHQ_z4$_$1,Positive,0.5509710311889648,0.6597703695297241,0.051378849893808365,0.2888507843017578,0.6597703695297241,Neutral,0.0,True,0.5509710311889648,0.0,0.0,0.0,Today I'd like to talk to you about how to get construction financing.
goMtnNHQ_z4$_$2,Positive,1.1867893934249878,0.8620683550834656,0.056308433413505554,0.08162327110767365,0.8620683550834656,Positive,1.6666666269302368,False,0.479877233505249,0.0,0.0,0.0,You found your perfect piece of property and now you want to build your dream home on it.
goMtnNHQ_z4$_$13,Positive,0.9570363163948059,0.8283798694610596,0.04708118364214897,0.12453898042440414,0.8283798694610596,Positive,1.0,False,0.04296368360519409,0.0,0.0,0.0,"A good contractor will help you through that, a good mortgage broker will be, help you even more."
goMtnNHQ_z4$_$12,Neutral,0.0,0.6300965547561646,0.10000709444284439,0.6300965547561646,0.26989632844924927,Negative,-0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,There's also building inspections that will help to indicate how far along that construction job is.
hqzF4IDaIYE$_$0,Negative,-0.16848760843276978,0.5043061971664429,0.5043061971664429,0.23757441341876984,0.2581194341182709,Negative,-1.3333333730697632,False,1.1648457050323486,0.0,0.0,0.0,"It’s the bedrock of all rights, because if you don’t have legal capacity, then your rights are taken away"
hqzF4IDaIYE$_$3,Positive,0.7982110381126404,0.7858489155769348,0.05658650025725365,0.15756447613239288,0.7858489155769348,Positive,1.0,False,0.20178896188735962,0.0,0.0,0.0,"So, we are now in a—let’s say—new phase where we are in a possibility to use both CRPD and the Agenda 2030 to move the rights of people with disabilities forward"
hqzF4IDaIYE$_$2,Positive,0.9688937664031982,0.8274562358856201,0.042589861899614334,0.12995392084121704,0.8274562358856201,Positive,0.6666666865348816,False,0.30222707986831665,0.0,0.0,0.0,"The fact that persons from the movement are more and more involved into politics, policy, and working internationally, that will at some point bring better results"
hqzF4IDaIYE$_$4,Positive,0.4595065116882324,0.5641384720802307,0.0658193826675415,0.3700421154499054,0.5641384720802307,Positive,0.3333333432674408,False,0.12617316842079163,0.0,0.0,0.0,"Because of the convention, governments have much more awareness about disability issues"
hqzF4IDaIYE$_$6,Neutral,0.0,0.4042649567127228,0.3258412778377533,0.4042649567127228,0.2698937952518463,Negative,-0.6666666865348816,True,0.6666666865348816,0.0,0.0,0.0,They don’t always know what to do
hvfaYsv7p8E$_$0,Negative,-0.3751007318496704,0.537091851234436,0.537091851234436,0.2667478322982788,0.19616031646728516,Negative,-0.6666666865348816,False,0.2915659546852112,0.0,0.0,0.0,The next thing I want to talk about is something that you actually don't want to do.
iUXqlrui25c$_$10,Negative,-0.3523139953613281,0.5798590183258057,0.5798590183258057,0.27931931614875793,0.140821635723114,Negative,-0.6666666865348816,False,0.31435269117355347,0.0,0.0,0.0,"And the kind of investors that could become a liability on the company, are those that are either very bad in the way they manage the relationship with the founders."
iUXqlrui25c$_$21,Neutral,0.0,0.4401388466358185,0.2533557116985321,0.4401388466358185,0.3065054416656494,Negative,-0.6666666865348816,True,0.6666666865348816,0.0,0.0,0.0,"And these are the ones you need to insist on, on removing the ones that slow you down."
iUXqlrui25c$_$23,Positive,0.36710500717163086,0.46720483899116516,0.10596940666437149,0.42682573199272156,0.46720483899116516,Neutral,0.0,True,0.36710500717163086,0.0,0.0,0.0,"Just like the investor due diligence is you, you need to due diligence them because that's marriage."
icbUzboLcDQ$_$0,Positive,0.8170650005340576,0.7332848906517029,0.0477534644305706,0.21896164119243622,0.7332848906517029,Negative,-0.6666666865348816,True,1.483731746673584,0.0,0.0,0.0,"RM: I LOVE YOU~ Jin: Are you say ''Hyung-nim, thank you"
ioupaiAuRr0$_$5,Positive,0.6150762438774109,0.6727059483528137,0.036623600870370865,0.2906704545021057,0.6727059483528137,Neutral,0.0,True,0.6150762438774109,0.0,0.0,0.0,"If you find an insurance professional and he's licensed, he should be able to provide all the ratings from the best insurance companies for you."
ioupaiAuRr0$_$4,Neutral,0.0,0.5278510451316833,0.17808862030506134,0.5278510451316833,0.2940603494644165,Neutral,0.0,False,0.0,0.0,0.0,0.0,"There's also the Best Rating Agency, just like it sounds, Best, there's Moody's, and there's also Fitch, F-i-t-c-h."
jICmfLeFymA$_$16,Positive,1.2171839475631714,0.8872084617614746,0.0334419347345829,0.07934972643852234,0.8872084617614746,Positive,1.6666666269302368,False,0.44948267936706543,0.0,0.0,0.0,"Our friendly and knowledgeable staff is waiting to answer all your questions, including evenings and weekends."
jPrEKz1rAno$_$11,Neutral,0.0,0.5724155306816101,0.0989084243774414,0.5724155306816101,0.3286760151386261,Positive,0.6666666865348816,True,0.6666666865348816,0.0,0.0,0.0,How they use the rest of those components will vary greatly by school.
jPrEKz1rAno$_$7,Positive,0.3383443355560303,0.48119521141052246,0.11035764962434769,0.40844711661338806,0.48119521141052246,Neutral,0.0,True,0.3383443355560303,0.0,0.0,0.0,"If the school requires any kind of standardized testing, from SAT, ACT, potentially AP or IB scores, those sorts of things, they could be in your file as well."
jPrEKz1rAno$_$6,Neutral,0.0,0.5688017010688782,0.15078943967819214,0.5688017010688782,0.2804088592529297,Positive,0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,"A lot of schools also require one or potentially two letters of recommendation from teachers, so that could possibly be in the file as well."
k5ZOshC2LP4$_$1,Negative,-0.2267981320619583,0.5410004258155823,0.5410004258155823,0.1933274269104004,0.26567208766937256,Negative,-1.3333333730697632,False,1.1065351963043213,0.0,0.0,0.0,"Like Colbert, Kleppers host is a pompous know-it-all who isnt just conservative, but has alt-right leanings"
kbGhEJ4W44o$_$0,Negative,-0.009999999776482582,0.38269171118736267,0.38269171118736267,0.24779696762561798,0.36951136589050293,Positive,1.3333333730697632,True,1.34333336353302,0.0,0.0,0.0,"Innovation is social, not the preserve of lone geniuses; anarchic and anti-organisational, as well as needing failure and risk to succeed according to Professional Services firm Deloitte."
kfsO4c0Ekes$_$7,Positive,1.2691837549209595,0.8971355557441711,0.03892544284462929,0.06393901258707047,0.8971355557441711,Positive,0.6666666865348816,False,0.6025170683860779,0.0,0.0,0.03703703703703709,"And so my message to Tony is, stay strong; a lot of people love you and care for you and will pray for you."
kvUb78Rdzdc$_$3,Positive,1.201098918914795,0.8857609629631042,0.0428459458053112,0.07139313966035843,0.8857609629631042,Positive,1.0,False,0.20109891891479492,0.0,0.0,0.0,"I got it looking and working exactly how I needed it for $80. So anybody considering using this: amazing support, amazing extension, works exactly as it should If you need any help they will make sure That everything works out the way you need it."
lO87-4Kf0cQ$_$2,Neutral,0.0,0.6140406131744385,0.09575068950653076,0.6140406131744385,0.2902086675167084,Neutral,0.0,False,0.0,0.0,0.0,0.0,The selection is usually made by the Board Chair for committee chair leaders.
lO87-4Kf0cQ$_$5,Neutral,0.0,0.5777432918548584,0.10834551602602005,0.5777432918548584,0.31391116976737976,Positive,0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,Some Boards have a tradition of having Vice Chairs for the Board as well as for committees.
lWf5hHRHIDs$_$11,Positive,0.9364821314811707,0.8325633406639099,0.03959374502301216,0.12784288823604584,0.8325633406639099,Positive,1.0,False,0.06351786851882935,0.0,0.0,0.0,What is your main values that you can bring into your business?
lawHYX5eB20$_$1,Neutral,0.0,0.4419175684452057,0.35294684767723083,0.4419175684452057,0.20513558387756348,Negative,-1.0,True,1.0,0.0,0.0,0.0,""" And that's why they close down and go quiet"
lawHYX5eB20$_$2,Positive,0.37439894676208496,0.5305572152137756,0.07764462381601334,0.39179813861846924,0.5305572152137756,Positive,0.6666666865348816,False,0.29226773977279663,0.0,0.0,0.0,"So, the next time you're around a native speaker, speak to the native speaker on a level with them"
mHGaQ_nv9UY$_$13,Neutral,0.0,0.40304312109947205,0.34225916862487793,0.40304312109947205,0.25469768047332764,Positive,1.3333333730697632,True,1.3333333730697632,0.0,0.0,0.0,"By opening up the RAM from thirty-two bits to  sixty-four bits, the RAM goes from four gigabytes into the petabyte range, I mean it's just vast beyond words to describe, which means probably by next week we'll figure out a way to fill it up     but the fact is, Final Cut needs to have it's software actually recoded, rewritten to be able to support   the additional RAM that you've got."
mHGaQ_nv9UY$_$14,Positive,0.3007461130619049,0.5048439502716064,0.10341986268758774,0.3917361795902252,0.5048439502716064,Negative,-0.3333333432674408,True,0.6340794563293457,0.0,0.0,0.0,"So the reason you're getting an ""out of memory"" is that you're filling that four gigabyte limit."
mHGaQ_nv9UY$_$17,Neutral,0.0,0.563189685344696,0.10491766780614853,0.563189685344696,0.3318926990032196,Neutral,0.0,False,0.0,0.0,0.0,0.0,The way you solve this problem is to get rid of clips in the Browser and get rid of sequences in the Browser that you no longer  need.
mHGaQ_nv9UY$_$22,Negative,-0.9021077156066895,0.7880735397338867,0.7880735397338867,0.12496417760848999,0.08696230500936508,Negative,-0.3333333432674408,False,0.5687743425369263,0.0,0.0,0.0,"As your project file goes over a hundred megabytes, I'm not exactly sure why that's true, but it is, it starts to become unstable and when it becomes unstable, it starts to corrupt and when it corrupts,  suddenly you're going to lose everything."
mHGaQ_nv9UY$_$5,Negative,-0.4105932414531708,0.5686073899269104,0.5686073899269104,0.2605219781398773,0.17087064683437347,Neutral,0.0,True,0.4105932414531708,0.0,0.0,0.0,"My life is over, I'm going to start walking in front of large moving buses."" Phew, wow, that's a lot of responsibility."
mHGaQ_nv9UY$_$4,Negative,-0.4740350544452667,0.5856375694274902,0.5856375694274902,0.27255868911743164,0.14180366694927216,Negative,-1.6666666269302368,False,1.1926316022872925,0.0,0.0,0.0,This is especially frustrating when I have sent the project to compressor and I've already spent an hour processing I  get the failed response.
mLW-jn67gRE$_$20,Positive,0.8009889721870422,0.7738256454467773,0.029300734400749207,0.19687359035015106,0.7738256454467773,Positive,1.3333333730697632,False,0.532344400882721,0.0,0.0,0.07499999999999996,"Stay tuned to our next video where I'll be giving an in-depth description of the ad preview tool and the keyword preview tool, so you too can view your ads like a pro."
mLW-jn67gRE$_$17,Positive,0.1841556280851364,0.45554256439208984,0.2636025846004486,0.28085485100746155,0.45554256439208984,Positive,0.6666666865348816,False,0.482511043548584,0.0,0.0,0.0,"If you select an accelerated delivery you can see your ad every single time you search your query, but do be aware that this is incredibly budget intensive and especially if you are in a large search volume industry."
mLW-jn67gRE$_$1,Neutral,0.0,0.5112760066986084,0.29411932826042175,0.5112760066986084,0.19460467994213104,Negative,-0.6666666865348816,True,0.6666666865348816,0.0,0.0,0.0,There are three distinct reasons why you may not be seeing your ads.
mLW-jn67gRE$_$3,Neutral,0.0,0.6346153020858765,0.10156578570604324,0.6346153020858765,0.2638188898563385,Neutral,0.0,False,0.0,0.0,0.0,0.0,"The second is a budgetary and billing concern, and the third is your actual selection of delivery methods."
mLW-jn67gRE$_$5,Positive,0.32722997665405273,0.4881715476512909,0.06312129646539688,0.4487071931362152,0.4881715476512909,Neutral,0.0,True,0.32722997665405273,0.0,0.0,0.0,"In AdWords, daily and monthly budgets are set to reflect what you would like to see from your campaign spend."
mLW-jn67gRE$_$6,Negative,-0.7048842310905457,0.7204940915107727,0.7204940915107727,0.1698242425918579,0.10968166589736938,Negative,-0.3333333432674408,False,0.37155088782310486,0.0,0.0,0.0,If your daily or monthly budget has been depleted your ads will no longer show as it's simply a factor of the click costs you can accrue within your budget.
mLW-jn67gRE$_$9,Negative,-0.4044458866119385,0.5529276728630066,0.5529276728630066,0.2803463935852051,0.16672594845294952,Neutral,0.0,True,0.4044458866119385,0.0,0.0,0.0,This is a definite reason why your ads will not be showing.
mjpCK2Edsv8$_$0,Positive,1.2304610013961792,0.8813565373420715,0.03732803463935852,0.08131542801856995,0.8813565373420715,Positive,2.0,False,0.7695389986038208,0.0,0.0,0.0,hey everybody my name is Harper Jones and I want to just do a quick testimonial of for the 67 steps to finding the good life with Tai Lopez I am going through this program right now and it's absolutely phenomenal.
nUZYqTRSGDw$_$4,Negative,-0.8481478691101074,0.7960662245750427,0.7960662245750427,0.10755489021539688,0.09637889266014099,Negative,-0.6666666865348816,False,0.18148118257522583,0.0,0.0,0.0,Now the alternative to that is to spend all your money and have debt and have the government look at you as a burden.
nyzIL6YAonY$_$5,Positive,1.0964754819869995,0.869357168674469,0.030632227659225464,0.10001060366630554,0.869357168674469,Positive,1.0,False,0.09647548198699951,0.0,0.0,0.0,Then download and review your free copy of our Guide to Better Hearing.
nyzIL6YAonY$_$6,Positive,0.8135687708854675,0.785178005695343,0.033502981066703796,0.1813189536333084,0.785178005695343,Positive,1.0,False,0.18643122911453247,0.0,0.0,0.0,"Once you have all the information you need, I recommend that you schedule a no-obligation appointment with us to discuss your unique needs and help you find a solution that meets your budget."
ooAF6I-fmTg$_$3,Negative,-0.44904765486717224,0.5597022175788879,0.5597022175788879,0.30247148871421814,0.13782627880573273,Neutral,0.0,True,0.44904765486717224,0.0,0.0,0.0,It is NOT just an imaginary voice in their head; it is NOT just their gut feeling.
ooAF6I-fmTg$_$5,Neutral,0.0,0.4264400005340576,0.2304854840040207,0.4264400005340576,0.3430745601654053,Negative,-0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,Can YOU honestly say that you hear the voice of Jesus OUTSIDE OF THE BIBLE?
ooAF6I-fmTg$_$7,Negative,-1.0191035270690918,0.8339164853096008,0.8339164853096008,0.09134519100189209,0.07473830878734589,Negative,-2.0,False,0.9808964729309082,0.0,0.0,0.0,OR are you one of these Christians who is an utter hypocrite because you believe God is dead?
pOrk7fl1AYo$_$1,Neutral,0.0,0.5868722796440125,0.18164779245853424,0.5868722796440125,0.2314799278974533,Neutral,0.0,False,0.0,0.0,0.0,0.0,What a viewer doesn't realize is that what's in focus is actually the mirrored image of the woman
pOrk7fl1AYo$_$3,Positive,0.47426238656044006,0.5701574683189392,0.13036702573299408,0.29947546124458313,0.5701574683189392,Positive,0.3333333432674408,False,0.14092904329299927,0.0,0.0,0.0,"And that's the most important thing, is that through the eye of the video, you cannot tell real from mirror any longer"
pOrk7fl1AYo$_$2,Neutral,0.0,0.5375946164131165,0.29913875460624695,0.5375946164131165,0.16326667368412018,Neutral,0.0,False,0.0,0.0,0.0,0.0,It's not the actual image of the woman
pOrk7fl1AYo$_$4,Neutral,0.0,0.4270152151584625,0.41827502846717834,0.4270152151584625,0.15470975637435913,Negative,-0.6666666865348816,True,0.6666666865348816,0.0,0.0,0.8947368421052632,"Each time I go toward the mirror, I'm the one who's out of focus"
q9yDL81QppI$_$1,Neutral,0.0,0.5927829146385193,0.08804640918970108,0.5927829146385193,0.31917068362236023,Positive,1.0,True,1.0,0.0,0.0,0.0,"In this lesson you will learn about latency and throughput, which we use as a measure of computer performance."
q9yDL81QppI$_$0,Positive,0.30976149439811707,0.47034725546836853,0.08752930909395218,0.44212350249290466,0.47034725546836853,Negative,-0.3333333432674408,True,0.6430948376655579,0.0,0.0,0.0,Before we learn how to make better computers we need to learn what better means for computers and how do we measure that.
q9yDL81QppI$_$2,Neutral,0.0,0.5535874962806702,0.07068855315446854,0.5535874962806702,0.3757239878177643,Neutral,0.0,False,0.0,0.0,0.0,0.0,Then we will look at how to measure performance of real computers using benchmarks and a few general ways to get good performance.
qK77ZmbqmOM$_$9,Neutral,0.0,0.5159098505973816,0.2270033359527588,0.5159098505973816,0.2570868134498596,Negative,-0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.23809523809523814,"And then they host them on websites that utilize flash, that is not even indexable or searchable."
qK77ZmbqmOM$_$0,Neutral,0.0,0.5567737817764282,0.15532763302326202,0.5567737817764282,0.28789862990379333,Negative,-0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,"The City of LA is engaged in a debate over it's current email system provided by Novell, it's the Novell Groupwide email system."
qY1sXq-YCHs$_$8,Neutral,0.0,0.44770297408103943,0.38992246985435486,0.44770297408103943,0.16237451136112213,Negative,-0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,"If you refuse the breath test, it will also be for two years."
qmMSumMloAs$_$1,Positive,1.2741544246673584,0.8926203846931458,0.040159694850444794,0.06721990555524826,0.8926203846931458,Positive,2.3333332538604736,False,1.0591788291931152,0.0,0.0,0.0,"And I am here to tell you that we are up to, over 50% funded with the Kickstarter!!! That's amazing!"
qmMSumMloAs$_$3,Positive,1.2925294637680054,0.8907268047332764,0.047729212790727615,0.061543893069028854,0.8907268047332764,Positive,1.0,False,0.29252946376800537,0.0,0.0,0.0,I'm very hopeful and very confident that we will make this goal!
qmMSumMloAs$_$2,Positive,0.9971051216125488,0.7906320691108704,0.1494513899087906,0.059916507452726364,0.7906320691108704,Positive,2.6666667461395264,False,1.6695616245269775,0.0,0.0,0.0,So Thank you to everyone who has donated it has been an amazing journey so far and I can't wait... there's 18 days left and... It's gonna rock!
r13W4H8ZhqI$_$12,Neutral,0.0,0.39204350113868713,0.35651102662086487,0.39204350113868713,0.2514454424381256,Positive,1.0,True,1.0,0.0,0.0,0.0,"And, you know, we sort of knock them down and pick them back up along the way."
r13W4H8ZhqI$_$1,Positive,0.5322903990745544,0.6446095705032349,0.10014931112527847,0.25524112582206726,0.6446095705032349,Neutral,0.0,True,0.5322903990745544,0.0,0.0,0.0,"And as you can imagine, you know, in the head and neck region there's a lot of very important structures, their eyes, swallowing muscles, nerves, brain, spinal cord, salivary glands."
r13W4H8ZhqI$_$5,Neutral,0.0,0.4966943562030792,0.10030616074800491,0.4966943562030792,0.40299949049949646,Positive,1.0,True,1.0,0.0,0.0,0.0,We feel that we're precise to within a couple of millimeters.
r13W4H8ZhqI$_$8,Positive,0.5187147259712219,0.6255046725273132,0.0933971032500267,0.28109821677207947,0.6255046725273132,Positive,0.6666666865348816,False,0.14795196056365967,0.0,0.0,0.0,"I think the most important thing with patients is to be honest and to, you know, be up front about what they should expect."
r5ijC2W9ddk$_$8,Positive,0.8885989785194397,0.7743740677833557,0.040821488946676254,0.18480437994003296,0.7743740677833557,Positive,0.3333333432674408,False,0.5552656650543213,0.0,0.0,0.0,"To learn more about our temporary buildings and shelters, call us at 1-800-330-9294 or visit our website at ShelterStructures.com."
r5ijC2W9ddk$_$0,Neutral,0.0,0.5334636569023132,0.2870754897594452,0.5334636569023132,0.17946083843708038,Neutral,0.0,False,0.0,0.0,0.0,0.0,Have a construction or manufacturing project that requires weather protection from snow or wind?
r9tgDqXEcuc$_$4,Positive,0.3642929792404175,0.5152595043182373,0.0898495614528656,0.3948908746242523,0.5152595043182373,Positive,0.3333333432674408,False,0.030959635972976685,0.0,0.0,0.0,As a matter of fact you are going to want to build three fires in fairly close proximity to one another.
rf0yDSeVEUA$_$1,Positive,1.2424947023391724,0.8947968482971191,0.034447457641363144,0.07075569033622742,0.8947968482971191,Positive,1.6666666269302368,False,0.42417192459106445,0.0,0.0,0.0,"So if you are ready to get unstuck, optimize your profile and position yourself as a credible source then this Over the next 30 days, my goal is to pour myself into you and your business and set you up for success!"
rf0yDSeVEUA$_$0,Positive,1.2513023614883423,0.8906517624855042,0.03287782147526741,0.07647035270929337,0.8906517624855042,Positive,2.3333332538604736,False,1.0820308923721313,0.0,0.0,0.0,hey hey hey Sherri Brown here with a super sweet and awesome promotion for anybody looking to take their business to the next level.
rf0yDSeVEUA$_$3,Positive,0.9665794372558594,0.7817215919494629,0.11539995670318604,0.10287845134735107,0.7817215919494629,Positive,0.3333333432674408,False,0.6332460641860962,0.0,0.0,0.0,"August ninth is the last day this will only be offered and it's to the first What's going to take place is you will be brought into the same marketing system that took me from struggling, overwhelmed, and honestly just failing in the industry, to actually generating leads daily into my business."
rojyUp4FPSg$_$26,Positive,0.6987809538841248,0.7128593921661377,0.032123930752277374,0.25501665472984314,0.7128593921661377,Positive,1.0,False,0.30121904611587524,0.0,0.0,0.0,"With that code, you'll be able to go to a special website and the link is going to be at the bottom of this YouTube video, and it'll also be on malestandard.com, and you enter the code."
rojyUp4FPSg$_$20,Positive,0.02380128763616085,0.4472440183162689,0.43357279896736145,0.11918318271636963,0.4472440183162689,Positive,1.3333333730697632,False,1.3095320463180542,0.0,0.0,0.0,"I'm not an overly sweaty person, but I did feel dry, and when I wore this product I did not wear any other fragrances with it."
rojyUp4FPSg$_$21,Positive,1.079296350479126,0.8292344212532043,0.1111917495727539,0.05957379937171936,0.8292344212532043,Positive,1.3333333730697632,False,0.2540370225906372,0.0,0.0,0.0,And I got a lot of good compliments actually from it.
rojyUp4FPSg$_$23,Positive,0.901762068271637,0.7626233100891113,0.12614569067955017,0.11123102903366089,0.7626233100891113,Positive,2.3333332538604736,False,1.4315712451934814,0.0,0.0,0.0,So this is definitely something good.
rojyUp4FPSg$_$5,Neutral,0.0,0.5298497080802917,0.09418588131666183,0.5298497080802917,0.3759644031524658,Positive,0.6666666865348816,True,0.6666666865348816,0.0,0.0,0.0,"So in Male Standard fashion, the first thing we did was we looked at the shampoo and conditioner and we examined the scent."
rojyUp4FPSg$_$7,Positive,0.9928946495056152,0.8374468684196472,0.031657636165618896,0.13089555501937866,0.8374468684196472,Positive,0.3333333432674408,False,0.659561276435852,0.0,0.0,0.0,"And if you've seen reviews in the past or read the reviews on our website, you'll see that we are big fans of subtle scents when it comes to shampoos and conditioners or body washes."
rojyUp4FPSg$_$9,Negative,-0.6779108643531799,0.6919767260551453,0.6919767260551453,0.14556880295276642,0.1624545305967331,Positive,2.0,True,2.677910804748535,0.0,0.0,0.0,"So if you have a really overpowering scent, it will clash and just create something that's really not what we wanted."
rojyUp4FPSg$_$10,Positive,1.0890384912490845,0.8366551399230957,0.06510273367166519,0.09824204444885254,0.8366551399230957,Positive,1.3333333730697632,False,0.2442948818206787,0.0,0.0,0.0,"So what we liked is it definitely has that fresh, light scent."
rojyUp4FPSg$_$12,Positive,1.214242696762085,0.8584612011909485,0.06232671067118645,0.0792120024561882,0.8584612011909485,Positive,0.6666666865348816,False,0.5475760102272034,0.0,0.0,0.0,And it cleans very well.
rojyUp4FPSg$_$16,Neutral,0.0,0.4264824390411377,0.22677366435527802,0.4264824390411377,0.3467439115047455,Positive,0.6666666865348816,True,0.6666666865348816,0.0,0.0,0.0,"It's the Fresh, but it is noticeably stronger."
rojyUp4FPSg$_$18,Positive,0.49767109751701355,0.5754254460334778,0.08600571006536484,0.3385688066482544,0.5754254460334778,Positive,2.5,False,2.002328872680664,0.0,0.0,0.0,This could be your primary scent to wear after you go to the gym or something.
rojyUp4FPSg$_$37,Positive,0.9738966822624207,0.8045363426208496,0.03510834276676178,0.1603553593158722,0.8045363426208496,Positive,1.5,False,0.5261033177375793,0.0,0.0,0.0,Please remember to leave a comment and subscribe to our channel and visit Malestandard.com.
rojyUp4FPSg$_$36,Positive,0.8888030648231506,0.7901349067687988,0.13258779048919678,0.07727736979722977,0.7901349067687988,Positive,0.6666666865348816,False,0.22213637828826904,0.0,0.0,0.0,So thanks again for watching.
rojyUp4FPSg$_$34,Positive,0.8543421626091003,0.7799983024597168,0.02968861348927021,0.19031308591365814,0.7799983024597168,Positive,2.0,False,1.1456577777862549,0.0,0.0,0.0,So we will be posting this video on Malestandard.com with a more in-depth written review and the link to sign up for the Apollo space camp.
rojyUp4FPSg$_$32,Positive,1.0867339372634888,0.8310849070549011,0.05468122661113739,0.11423391103744507,0.8310849070549011,Positive,0.3333333432674408,False,0.7534005641937256,0.0,0.0,0.0,The Fresh scent is really good.
rwNlqh0k1j4$_$15,Positive,0.8863645195960999,0.8026677966117859,0.07189387828111649,0.1254383772611618,0.8026677966117859,Negative,-0.6666666865348816,True,1.5530312061309814,0.0,0.0,0.0,"And over the last month, he has directed every member of his national security team to pick up the pace and move forward with ideas for degrading and defeating Daesh more rapidly, more completely, and permanently."
rwNlqh0k1j4$_$3,Negative,-0.9942130446434021,0.8313689827919006,0.8313689827919006,0.09171555191278458,0.07691542059183121,Negative,-0.6666666865348816,False,0.3275463581085205,0.0,0.0,0.0,Loathing towards Assad drove thousands of Syrians into the arms of Daesh.
rwNlqh0k1j4$_$2,Neutral,0.0,0.42665156722068787,0.17743532359600067,0.42665156722068787,0.39591309428215027,Neutral,0.0,False,0.0,0.0,0.0,0.0,"This is a case, and there are many in history, in which two supposed enemies are in fact symbolic."
rwNlqh0k1j4$_$7,Negative,-0.6984977722167969,0.6867926120758057,0.6867926120758057,0.1965678483247757,0.11663955450057983,Negative,-0.3333333432674408,False,0.3651644289493561,0.0,0.0,0.0,The relationship between Assad and Daesh clarifies one of the apparent peculiarities of this conflict – that the two extremes have only rarely targeted one another.
sC16n1k66io$_$2,Positive,1.0450888872146606,0.8466405868530273,0.05656442046165466,0.09679493308067322,0.8466405868530273,Positive,1.6666666269302368,False,0.6215777397155762,0.0,0.0,0.0,I think one of the best ways to talk about what it means to be a republican is to take people that republicans best identify as the leaders who are republicans.
sC16n1k66io$_$16,Positive,0.915647566318512,0.8007436394691467,0.0606231689453125,0.13863319158554077,0.8007436394691467,Positive,0.3333333432674408,False,0.5823142528533936,0.0,0.0,0.0,Republicans have been at the heart and soul of environmental issues.
sPremsknoLM$_$1,Neutral,0.0,0.5702887177467346,0.1560235619544983,0.5702887177467346,0.2736877202987671,Negative,-0.3333333432674408,True,0.3333333432674408,0.0,0.0,1.0,Now why do I say that
ssqiwP19JhM$_$10,Neutral,0.0,0.4308985471725464,0.3177264630794525,0.4308985471725464,0.2513749897480011,Neutral,0.0,False,0.0,0.0,0.0,0.0,"Work study is set at a maximum of 2100 dollars, so it is not a vehicle that should be used to manage the family contribution really nor is it meant for students to be sending home."
ssqiwP19JhM$_$2,Neutral,0.0,0.5399424433708191,0.06814142316579819,0.5399424433708191,0.3919161260128021,Positive,0.3333333432674408,True,0.3333333432674408,0.0,0.0,0.0,And we do want all financial aid forms to be submitted at the same time that the admission application is submitted.
szic2IB9HB4$_$5,Negative,-0.17561523616313934,0.423155814409256,0.423155814409256,0.38844600319862366,0.18839812278747559,Positive,0.3333333432674408,True,0.508948564529419,0.0,0.0,0.0,Retail earnings did very little for consumer discretionary exchange traded funds.
tQ-CIfgj-Js$_$3,Neutral,0.0,0.554057240486145,0.21472342312335968,0.554057240486145,0.2312193363904953,Neutral,0.0,False,0.0,0.0,0.9583333333333334,1.0,"And my group is basically doing it on natural water filters using plants to purify water, which is basically a natural way to get rid of carcinogens in the water supply for people and underdeveloped countries can get access to clean water more efficiently than  paying so much money for all the devices or just like... not having water at all."
tXQpm-nKxNA$_$5,Positive,1.3052884340286255,0.9021791815757751,0.04507402703166008,0.05274683237075806,0.9021791815757751,Positive,1.6666666269302368,False,0.36137819290161133,0.0,0.0,0.0,For those of you already pursuing an education abroad I'm very grateful and wish you well.
