sample_id,video_id,true_class,predicted_class,correct,negative_probability,neutral_probability,positive_probability,true_intensity,predicted_intensity,absolute_error
pOrk7fl1AYo$_$0,pOrk7fl1AYo,Negative,Neutral,False,0.08202840387821198,0.48216453194618225,0.4358070492744446,-0.6666666865348816,0.34227418899536133,1.0089409351348877
pOrk7fl1AYo$_$3,pOrk7fl1AYo,Positive,Positive,True,0.2846567928791046,0.19476836919784546,0.5205748081207275,0.3333333432674408,0.3681787848472595,0.034845441579818726
pOrk7fl1AYo$_$2,pOrk7fl1AYo,Neutral,Negative,False,0.6080918312072754,0.3254297971725464,0.06647837907075882,0.0,-0.5043740272521973,0.5043740272521973
pOrk7fl1AYo$_$4,pOrk7fl1AYo,Negative,Negative,True,0.6942237615585327,0.17050306499004364,0.13527311384677887,-0.6666666865348816,-0.49521467089653015,0.17145201563835144
pRdxEaLB8r4$_$0,pRdxEaLB8r4,Negative,Negative,True,0.49636927247047424,0.36958086490631104,0.1340499222278595,-0.6666666865348816,-0.24813087284564972,0.41853582859039307
pRdxEaLB8r4$_$2,pRdxEaLB8r4,Positive,Positive,True,0.04824194312095642,0.27093568444252014,0.6808223128318787,0.3333333432674408,0.6139974594116211,0.2806641161441803
pVs1daijYTw$_$1,pVs1daijYTw,Negative,Negative,True,0.8774397373199463,0.08581719547510147,0.03674311563372612,-2.3333332538604736,-1.105225682258606,1.2281075716018677
pVs1daijYTw$_$2,pVs1daijYTw,Negative,Negative,True,0.5747044086456299,0.20501752197742462,0.2202780693769455,-0.6666666865348816,-0.1456851363182068,0.5209815502166748
q9yDL81QppI$_$1,q9yDL81QppI,Positive,Positive,True,0.02143171802163124,0.45547956228256226,0.5230886936187744,1.0,0.3123836815357208,0.6876163482666016
q9yDL81QppI$_$0,q9yDL81QppI,Negative,Positive,False,0.05955028533935547,0.3247438073158264,0.6157059073448181,-0.3333333432674408,0.5137444138526917,0.8470777273178101
q9yDL81QppI$_$2,q9yDL81QppI,Neutral,Positive,False,0.017180893570184708,0.30560243129730225,0.6772167086601257,0.0,0.5177316665649414,0.5177316665649414
qK77ZmbqmOM$_$9,qK77ZmbqmOM,Negative,Negative,True,0.702344536781311,0.21179090440273285,0.08586449921131134,-0.3333333432674408,-0.6804657578468323,0.3471324145793915
qK77ZmbqmOM$_$0,qK77ZmbqmOM,Negative,Neutral,False,0.19463029503822327,0.6231927275657654,0.18217696249485016,-0.3333333432674408,0.11142106354236603,0.444754421710968
qK77ZmbqmOM$_$3,qK77ZmbqmOM,Negative,Negative,True,0.8543556332588196,0.10644471645355225,0.03919965401291847,-1.0,-0.9328674077987671,0.06713259220123291
qK77ZmbqmOM$_$14,qK77ZmbqmOM,Positive,Positive,True,0.03350159153342247,0.2258235216140747,0.7406748533248901,0.6666666865348816,0.6511456966400146,0.015520989894866943
qY1sXq-YCHs$_$11,qY1sXq-YCHs,Negative,Positive,False,0.054002828896045685,0.3523840308189392,0.5936132073402405,-0.3333333432674408,0.5002853870391846,0.8336187601089478
qY1sXq-YCHs$_$8,qY1sXq-YCHs,Negative,Negative,True,0.45148366689682007,0.3497881591320038,0.19872823357582092,-0.3333333432674408,-0.1523003876209259,0.1810329556465149
qY1sXq-YCHs$_$5,qY1sXq-YCHs,Negative,Negative,True,0.8223143815994263,0.13276655972003937,0.04491904377937317,-1.0,-0.8800463676452637,0.11995363235473633
qY1sXq-YCHs$_$6,qY1sXq-YCHs,Negative,Negative,True,0.8408254981040955,0.11307849735021591,0.04609599709510803,-0.3333333432674408,-0.9508640170097351,0.6175307035446167
qmMSumMloAs$_$1,qmMSumMloAs,Positive,Positive,True,0.021587267518043518,0.0260304007679224,0.9523822665214539,2.3333332538604736,1.7657897472381592,0.5675435066223145
qmMSumMloAs$_$3,qmMSumMloAs,Positive,Positive,True,0.01857759989798069,0.04025466367602348,0.9411677122116089,1.0,1.5600085258483887,0.5600085258483887
qmMSumMloAs$_$2,qmMSumMloAs,Positive,Positive,True,0.022376321256160736,0.02069506235420704,0.956928551197052,2.6666667461395264,1.8543412685394287,0.8123254776000977
r13W4H8ZhqI$_$11,r13W4H8ZhqI,Positive,Positive,True,0.06781730055809021,0.34036675095558167,0.5918160080909729,0.3333333432674408,0.5079910159111023,0.1746576726436615
r13W4H8ZhqI$_$10,r13W4H8ZhqI,Positive,Positive,True,0.0337708480656147,0.07264165580272675,0.8935874700546265,1.0,1.1254611015319824,0.12546110153198242
r13W4H8ZhqI$_$12,r13W4H8ZhqI,Positive,Neutral,False,0.09057950228452682,0.5844194293022156,0.3250010907649994,1.0,0.19192956387996674,0.8080704212188721
r13W4H8ZhqI$_$1,r13W4H8ZhqI,Neutral,Neutral,True,0.12878896296024323,0.5013759136199951,0.36983510851860046,0.0,0.25395911931991577,0.25395911931991577
r13W4H8ZhqI$_$3,r13W4H8ZhqI,Positive,Negative,False,0.6476492285728455,0.20996586978435516,0.142384871840477,1.0,-0.3463647961616516,1.3463647365570068
r13W4H8ZhqI$_$2,r13W4H8ZhqI,Positive,Positive,True,0.03818996250629425,0.1305312067270279,0.8312788605690002,0.3333333432674408,0.8869951963424683,0.5536618232727051
r13W4H8ZhqI$_$5,r13W4H8ZhqI,Positive,Positive,True,0.08508171886205673,0.45166245102882385,0.4632558822631836,1.0,0.38790765404701233,0.6120923757553101
r13W4H8ZhqI$_$7,r13W4H8ZhqI,Positive,Positive,True,0.24773035943508148,0.19871264696121216,0.5535570383071899,1.3333333730697632,0.5239710211753845,0.8093623518943787
r13W4H8ZhqI$_$9,r13W4H8ZhqI,Negative,Negative,True,0.7348546385765076,0.19555720686912537,0.06958818435668945,-0.6666666865348816,-0.5201335549354553,0.14653313159942627
r13W4H8ZhqI$_$8,r13W4H8ZhqI,Positive,Positive,True,0.03787775710225105,0.11808861792087555,0.8440336585044861,0.6666666865348816,0.871432363986969,0.2047656774520874
r5ijC2W9ddk$_$8,r5ijC2W9ddk,Positive,Positive,True,0.01260476466268301,0.12820890545845032,0.8591862916946411,0.3333333432674408,0.8386223316192627,0.5052889585494995
r5ijC2W9ddk$_$6,r5ijC2W9ddk,Positive,Positive,True,0.00972592830657959,0.030550599098205566,0.9597234725952148,2.3333332538604736,1.4519643783569336,0.88136887550354
r5ijC2W9ddk$_$2,r5ijC2W9ddk,Positive,Positive,True,0.02168296091258526,0.16055434942245483,0.8177626729011536,1.3333333730697632,0.6733470559120178,0.6599863171577454
r5ijC2W9ddk$_$5,r5ijC2W9ddk,Positive,Positive,True,0.014625731855630875,0.13743054866790771,0.8479437232017517,0.3333333432674408,0.7661373019218445,0.4328039586544037
r5ijC2W9ddk$_$0,r5ijC2W9ddk,Neutral,Neutral,True,0.18174725770950317,0.5058321952819824,0.31242048740386963,0.0,0.09262033551931381,0.09262033551931381
r8Jyl2Bfl14$_$0,r8Jyl2Bfl14,Positive,Positive,True,0.03120066225528717,0.04843682050704956,0.9203624725341797,0.3333333432674408,1.4044861793518066,1.0711528062820435
r8Jyl2Bfl14$_$2,r8Jyl2Bfl14,Positive,Positive,True,0.0806044191122055,0.35302966833114624,0.5663659572601318,1.0,0.4493834376335144,0.5506165623664856
r91csZc6AXE$_$0,r91csZc6AXE,Neutral,Neutral,True,0.027875198051333427,0.5195960402488708,0.4525287449359894,0.0,0.3512423038482666,0.3512423038482666
r9tgDqXEcuc$_$11,r9tgDqXEcuc,Neutral,Neutral,True,0.07285882532596588,0.6417463421821594,0.28539490699768066,0.0,0.24560357630252838,0.24560357630252838
r9tgDqXEcuc$_$13,r9tgDqXEcuc,Negative,Negative,True,0.8248305320739746,0.10817131400108337,0.06699812412261963,-0.3333333432674408,-0.7752492427825928,0.441915899515152
r9tgDqXEcuc$_$4,r9tgDqXEcuc,Positive,Neutral,False,0.07146619260311127,0.48935410380363464,0.4391796290874481,0.3333333432674408,0.2481585443019867,0.0851747989654541
r9tgDqXEcuc$_$6,r9tgDqXEcuc,Positive,Positive,True,0.04272911325097084,0.33007171750068665,0.6271991729736328,0.6666666865348816,0.48022156953811646,0.18644511699676514
rf0yDSeVEUA$_$1,rf0yDSeVEUA,Positive,Positive,True,0.014133336953818798,0.03402779623866081,0.9518388509750366,1.6666666269302368,1.3950929641723633,0.27157366275787354
rf0yDSeVEUA$_$0,rf0yDSeVEUA,Positive,Positive,True,0.013226624578237534,0.021390719339251518,0.9653826951980591,2.3333332538604736,1.818778395652771,0.5145548582077026
rf0yDSeVEUA$_$3,rf0yDSeVEUA,Positive,Positive,True,0.3990902006626129,0.15453583002090454,0.44637396931648254,0.3333333432674408,0.22387272119522095,0.10946062207221985
rf0yDSeVEUA$_$4,rf0yDSeVEUA,Neutral,Positive,False,0.013325674459338188,0.06500974297523499,0.9216645956039429,0.0,1.159079909324646,1.159079909324646
rojyUp4FPSg$_$24,rojyUp4FPSg,Positive,Positive,True,0.024329351261258125,0.04273967444896698,0.9329309463500977,0.8333333134651184,1.4530490636825562,0.6197157502174377
rojyUp4FPSg$_$25,rojyUp4FPSg,Positive,Neutral,False,0.07583720982074738,0.5454587340354919,0.3787040114402771,0.8333333134651184,0.2876201570034027,0.5457131862640381
rojyUp4FPSg$_$26,rojyUp4FPSg,Positive,Positive,True,0.021511375904083252,0.29098567366600037,0.687502920627594,1.0,0.6240873336791992,0.3759126663208008
rojyUp4FPSg$_$27,rojyUp4FPSg,Positive,Positive,True,0.02855072356760502,0.11290383338928223,0.8585454225540161,1.5,0.9153716564178467,0.5846283435821533
rojyUp4FPSg$_$20,rojyUp4FPSg,Positive,Negative,False,0.5219842195510864,0.20292696356773376,0.2750888168811798,1.3333333730697632,-0.047796666622161865,1.3811299800872803
rojyUp4FPSg$_$21,rojyUp4FPSg,Positive,Positive,True,0.022394025698304176,0.04058131203055382,0.9370246529579163,1.3333333730697632,1.4668842554092407,0.13355088233947754
rojyUp4FPSg$_$22,rojyUp4FPSg,Positive,Negative,False,0.4649207592010498,0.22969593107700348,0.3053832948207855,1.3333333730697632,0.03904581815004349,1.2942875623703003
rojyUp4FPSg$_$23,rojyUp4FPSg,Positive,Positive,True,0.02183479629456997,0.04053771495819092,0.9376274943351746,2.3333332538604736,1.596590518951416,0.7367427349090576
rojyUp4FPSg$_$28,rojyUp4FPSg,Positive,Negative,False,0.49825942516326904,0.28479981422424316,0.21694067120552063,1.8333333730697632,-0.1860915571451187,2.0194249153137207
rojyUp4FPSg$_$29,rojyUp4FPSg,Positive,Positive,True,0.026621229946613312,0.3267216086387634,0.6466572284698486,1.3333333730697632,0.5780549049377441,0.755278468132019
rojyUp4FPSg$_$1,rojyUp4FPSg,Positive,Neutral,False,0.04713960364460945,0.6870560646057129,0.26580435037612915,1.3333333730697632,0.17998887598514557,1.1533445119857788
rojyUp4FPSg$_$0,rojyUp4FPSg,Positive,Positive,True,0.03645487129688263,0.19724777340888977,0.7662973403930664,1.0,0.7855557203292847,0.21444427967071533
rojyUp4FPSg$_$3,rojyUp4FPSg,Positive,Positive,True,0.013642596080899239,0.1424478441476822,0.8439095616340637,0.1666666716337204,0.7998790740966797,0.6332123875617981
rojyUp4FPSg$_$2,rojyUp4FPSg,Positive,Positive,True,0.012089293450117111,0.047301098704338074,0.9406096339225769,0.5,1.336975336074829,0.8369753360748291
rojyUp4FPSg$_$5,rojyUp4FPSg,Positive,Positive,True,0.032548461109399796,0.4830144941806793,0.4844370484352112,0.6666666865348816,0.3523317277431488,0.3143349587917328
rojyUp4FPSg$_$4,rojyUp4FPSg,Positive,Positive,True,0.023433789610862732,0.1727578490972519,0.8038083910942078,0.3333333432674408,0.7719524502754211,0.43861910700798035
rojyUp4FPSg$_$7,rojyUp4FPSg,Positive,Positive,True,0.010893150232732296,0.07162126898765564,0.9174855351448059,0.3333333432674408,1.032362937927246,0.6990295648574829
rojyUp4FPSg$_$6,rojyUp4FPSg,Positive,Positive,True,0.019431471824645996,0.10647290199995041,0.874095618724823,0.6666666865348816,0.998168408870697,0.33150172233581543
rojyUp4FPSg$_$9,rojyUp4FPSg,Positive,Negative,False,0.8760720491409302,0.060241565108299255,0.06368637830018997,2.0,-0.9686152935028076,2.9686152935028076
rojyUp4FPSg$_$8,rojyUp4FPSg,Positive,Positive,True,0.09589440375566483,0.3119264245033264,0.5921791791915894,0.5,0.4732257127761841,0.026774287223815918
rojyUp4FPSg$_$38,rojyUp4FPSg,Positive,Positive,True,0.02372632920742035,0.05256834626197815,0.9237053394317627,1.6666666269302368,1.5272361040115356,0.13943052291870117
rojyUp4FPSg$_$11,rojyUp4FPSg,Positive,Positive,True,0.11279221624135971,0.23861059546470642,0.6485971808433533,1.5,0.44288215041160583,1.0571178197860718
rojyUp4FPSg$_$10,rojyUp4FPSg,Positive,Positive,True,0.02115868590772152,0.04049061983823776,0.9383507370948792,1.3333333730697632,1.5525760650634766,0.21924269199371338
rojyUp4FPSg$_$13,rojyUp4FPSg,Positive,Positive,True,0.019697660580277443,0.03864147141575813,0.9416608810424805,0.6666666865348816,1.6748669147491455,1.0082001686096191
rojyUp4FPSg$_$12,rojyUp4FPSg,Positive,Positive,True,0.02378503605723381,0.06656555086374283,0.9096494317054749,0.6666666865348816,1.2750558853149414,0.6083891987800598
rojyUp4FPSg$_$15,rojyUp4FPSg,Positive,Neutral,False,0.10829430818557739,0.5378952026367188,0.35381048917770386,0.6666666865348816,0.2326778769493103,0.4339888095855713
rojyUp4FPSg$_$14,rojyUp4FPSg,Positive,Positive,True,0.021816063672304153,0.4384647309780121,0.5397191643714905,1.0,0.3809431195259094,0.6190568804740906
rojyUp4FPSg$_$17,rojyUp4FPSg,Positive,Positive,True,0.09165824949741364,0.15268579125404358,0.7556559443473816,1.0,0.7106320858001709,0.2893679141998291
rojyUp4FPSg$_$16,rojyUp4FPSg,Positive,Positive,True,0.04154519736766815,0.1248825341463089,0.833572268486023,0.6666666865348816,0.9265496730804443,0.25988298654556274
rojyUp4FPSg$_$19,rojyUp4FPSg,Positive,Positive,True,0.13178092241287231,0.17048314213752747,0.6977359652519226,0.6666666865348816,0.9389960765838623,0.2723293900489807
rojyUp4FPSg$_$18,rojyUp4FPSg,Positive,Positive,True,0.06286988407373428,0.29826897382736206,0.6388611793518066,2.5,0.5622956156730652,1.93770432472229
rojyUp4FPSg$_$31,rojyUp4FPSg,Positive,Positive,True,0.022336529567837715,0.05783788114786148,0.9198256134986877,0.5,1.2951455116271973,0.7951455116271973
rojyUp4FPSg$_$30,rojyUp4FPSg,Positive,Positive,True,0.027367906644940376,0.041986338794231415,0.930645763874054,0.3333333432674408,1.571207046508789,1.2378736734390259
rojyUp4FPSg$_$37,rojyUp4FPSg,Positive,Positive,True,0.008667954243719578,0.08877304941415787,0.9025589823722839,1.5,0.9149091243743896,0.5850908756256104
rojyUp4FPSg$_$36,rojyUp4FPSg,Positive,Positive,True,0.02760428562760353,0.05456447973847389,0.9178311824798584,0.6666666865348816,1.3853366374969482,0.7186699509620667
rojyUp4FPSg$_$35,rojyUp4FPSg,Positive,Positive,True,0.01498633623123169,0.3858340084552765,0.5991796851158142,1.6666666269302368,0.4736875891685486,1.192979097366333
rojyUp4FPSg$_$34,rojyUp4FPSg,Positive,Positive,True,0.019894428551197052,0.29260358214378357,0.6875019669532776,2.0,0.5503391027450562,1.4496608972549438
rojyUp4FPSg$_$33,rojyUp4FPSg,Positive,Positive,True,0.020144624635577202,0.036660801619291306,0.9431945085525513,1.6666666269302368,1.5965379476547241,0.0701286792755127
rojyUp4FPSg$_$32,rojyUp4FPSg,Positive,Positive,True,0.02275259420275688,0.04667774215340614,0.9305696487426758,0.3333333432674408,1.6157803535461426,1.2824469804763794
rwNlqh0k1j4$_$11,rwNlqh0k1j4,Positive,Negative,False,0.40502989292144775,0.39912670850753784,0.1958434134721756,0.3333333432674408,-0.10689932107925415,0.44023266434669495
rwNlqh0k1j4$_$15,rwNlqh0k1j4,Negative,Positive,False,0.1730327010154724,0.15184013545513153,0.6751272082328796,-0.6666666865348816,0.6175766587257385,1.2842433452606201
rwNlqh0k1j4$_$16,rwNlqh0k1j4,Positive,Negative,False,0.3931693732738495,0.37681442499160767,0.23001618683338165,1.3333333730697632,-0.06247184798121452,1.3958052396774292
rwNlqh0k1j4$_$19,rwNlqh0k1j4,Positive,Positive,True,0.06381062418222427,0.3412952721118927,0.5948941111564636,1.3333333730697632,0.43010979890823364,0.9032235741615295
rwNlqh0k1j4$_$3,rwNlqh0k1j4,Negative,Negative,True,0.843928337097168,0.11300792545080185,0.04306365177035332,-0.6666666865348816,-0.9417789578437805,0.2751122713088989
rwNlqh0k1j4$_$2,rwNlqh0k1j4,Neutral,Neutral,True,0.2796516716480255,0.4941355288028717,0.2262127548456192,0.0,0.043048907071352005,0.043048907071352005
rwNlqh0k1j4$_$5,rwNlqh0k1j4,Positive,Positive,True,0.12495312094688416,0.37660545110702515,0.4984414577484131,0.3333333432674408,0.3974834382534027,0.06415009498596191
rwNlqh0k1j4$_$4,rwNlqh0k1j4,Negative,Negative,True,0.8064371943473816,0.12371375411748886,0.06984902173280716,-0.6666666865348816,-0.7847274541854858,0.11806076765060425
rwNlqh0k1j4$_$7,rwNlqh0k1j4,Negative,Negative,True,0.6359379291534424,0.2605191767215729,0.10354292392730713,-0.3333333432674408,-0.4457654356956482,0.1124320924282074
sC16n1k66io$_$3,sC16n1k66io,Positive,Positive,True,0.07910234481096268,0.32678884267807007,0.5941087603569031,0.6666666865348816,0.6310274600982666,0.03563922643661499
sC16n1k66io$_$2,sC16n1k66io,Positive,Positive,True,0.0294705331325531,0.13781122863292694,0.8327182531356812,1.6666666269302368,0.833948016166687,0.8327186107635498
sC16n1k66io$_$16,sC16n1k66io,Positive,Negative,False,0.3783376216888428,0.3056887984275818,0.31597355008125305,0.3333333432674408,0.15561333298683167,0.17772001028060913
sPremsknoLM$_$9,sPremsknoLM,Positive,Positive,True,0.05448596552014351,0.07741343975067139,0.8681005835533142,1.6666666269302368,1.2663534879684448,0.400313138961792
sPremsknoLM$_$1,sPremsknoLM,Negative,Negative,True,0.6696853637695312,0.17962746322155,0.15068721771240234,-0.3333333432674408,-0.6641847491264343,0.33085140585899353
sPremsknoLM$_$8,sPremsknoLM,Neutral,Negative,False,0.8863168358802795,0.08028779178857803,0.03339533507823944,0.0,-1.0789765119552612,1.0789765119552612
ssqiwP19JhM$_$10,ssqiwP19JhM,Neutral,Negative,False,0.5346168875694275,0.3544749617576599,0.110908143222332,0.0,-0.40469643473625183,0.40469643473625183
ssqiwP19JhM$_$12,ssqiwP19JhM,Neutral,Neutral,True,0.0897962674498558,0.5950205326080322,0.31518319249153137,0.0,0.23694327473640442,0.23694327473640442
ssqiwP19JhM$_$1,ssqiwP19JhM,Positive,Neutral,False,0.05353768542408943,0.5241325497627258,0.42232975363731384,1.0,0.30618640780448914,0.6938135623931885
ssqiwP19JhM$_$2,ssqiwP19JhM,Positive,Neutral,False,0.0434185266494751,0.528904914855957,0.42767655849456787,0.3333333432674408,0.3391248285770416,0.00579148530960083
ssqiwP19JhM$_$7,ssqiwP19JhM,Positive,Neutral,False,0.07439495623111725,0.7162311673164368,0.20937387645244598,0.3333333432674408,0.17678700387477875,0.15654633939266205
ssqiwP19JhM$_$8,ssqiwP19JhM,Positive,Neutral,False,0.04636345058679581,0.5468121767044067,0.40682438015937805,0.6666666865348816,0.34155017137527466,0.32511651515960693
szic2IB9HB4$_$1,szic2IB9HB4,Positive,Negative,False,0.5006645321846008,0.33451661467552185,0.1648189127445221,0.6666666865348816,-0.28017526865005493,0.9468419551849365
szic2IB9HB4$_$8,szic2IB9HB4,Negative,Negative,True,0.7771340608596802,0.14882639050483704,0.07403956353664398,-0.3333333432674408,-0.7481042146682739,0.41477087140083313
szic2IB9HB4$_$3,szic2IB9HB4,Positive,Positive,True,0.25606247782707214,0.2893497943878174,0.4545877277851105,0.3333333432674408,0.3411983251571655,0.007864981889724731
szic2IB9HB4$_$5,szic2IB9HB4,Positive,Negative,False,0.7828820943832397,0.1460050642490387,0.07111284881830215,0.3333333432674408,-0.5686285495758057,0.9019619226455688
szic2IB9HB4$_$7,szic2IB9HB4,Negative,Negative,True,0.7924648523330688,0.1464495062828064,0.06108566001057625,-1.3333333730697632,-0.8333719968795776,0.49996137619018555
tQ-CIfgj-Js$_$3,tQ-CIfgj-Js,Neutral,Positive,False,0.17162048816680908,0.15400885045528412,0.6743705868721008,0.0,0.7024324536323547,0.7024324536323547
tXQpm-nKxNA$_$0,tXQpm-nKxNA,Positive,Positive,True,0.04079579934477806,0.053246691823005676,0.9059575796127319,0.6666666865348816,1.2136170864105225,0.5469503998756409
tXQpm-nKxNA$_$2,tXQpm-nKxNA,Positive,Positive,True,0.050961725413799286,0.07670385390520096,0.872334361076355,2.3333332538604736,1.0704874992370605,1.262845754623413
tXQpm-nKxNA$_$5,tXQpm-nKxNA,Positive,Positive,True,0.016566375270485878,0.03142044320702553,0.9520131945610046,1.6666666269302368,1.628903865814209,0.03776276111602783
tXQpm-nKxNA$_$4,tXQpm-nKxNA,Positive,Positive,True,0.01431946363300085,0.03185141831636429,0.9538291692733765,0.6666666865348816,1.4464404582977295,0.7797737717628479
tXQpm-nKxNA$_$7,tXQpm-nKxNA,Positive,Positive,True,0.028827447444200516,0.06330125778913498,0.9078712463378906,1.6666666269302368,1.205538272857666,0.4611283540725708
tXQpm-nKxNA$_$6,tXQpm-nKxNA,Positive,Positive,True,0.017536576837301254,0.05039660632610321,0.9320668578147888,2.6666667461395264,1.2678028345108032,1.3988639116287231
u6PL_7Z9QlU$_$1,u6PL_7Z9QlU,Positive,Positive,True,0.018758753314614296,0.2593684196472168,0.721872866153717,1.3333333730697632,0.6688970923423767,0.6644362807273865
u6PL_7Z9QlU$_$0,u6PL_7Z9QlU,Neutral,Positive,False,0.020270325243473053,0.253038614988327,0.7266910076141357,0.0,0.568865180015564,0.568865180015564
u6PL_7Z9QlU$_$2,u6PL_7Z9QlU,Positive,Positive,True,0.06540106981992722,0.17355628311634064,0.7610426545143127,0.3333333432674408,0.5743763446807861,0.24104300141334534
uacdDoBtT1k$_$1,uacdDoBtT1k,Neutral,Negative,False,0.5347131490707397,0.35480570793151855,0.11048117280006409,0.0,-0.3198334574699402,0.3198334574699402
uacdDoBtT1k$_$0,uacdDoBtT1k,Negative,Negative,True,0.5673781037330627,0.2245529741048813,0.20806898176670074,-1.3333333730697632,-0.3200678825378418,1.0132654905319214
uacdDoBtT1k$_$2,uacdDoBtT1k,Negative,Neutral,False,0.20005829632282257,0.5428580641746521,0.25708362460136414,-0.3333333432674408,0.11813346296548843,0.45146679878234863
uacdDoBtT1k$_$5,uacdDoBtT1k,Negative,Neutral,False,0.13627390563488007,0.5878275036811829,0.27589860558509827,-0.3333333432674408,0.11247821152210236,0.44581156969070435
uacdDoBtT1k$_$6,uacdDoBtT1k,Negative,Negative,True,0.7996037006378174,0.1428479254245758,0.057548366487026215,-0.6666666865348816,-0.7456905245780945,0.07902383804321289
unNY4zIk8MM$_$10,unNY4zIk8MM,Positive,Positive,True,0.14424481987953186,0.1746104657649994,0.6811447143554688,2.3333332538604736,0.7421376705169678,1.5911955833435059
unNY4zIk8MM$_$1,unNY4zIk8MM,Positive,Positive,True,0.023588726297020912,0.03579670935869217,0.9406145811080933,1.6666666269302368,1.6529299020767212,0.013736724853515625
unNY4zIk8MM$_$0,unNY4zIk8MM,Positive,Positive,True,0.05878515541553497,0.3818916082382202,0.559323251247406,0.3333333432674408,0.49419331550598145,0.16085997223854065
unNY4zIk8MM$_$3,unNY4zIk8MM,Positive,Positive,True,0.020286930724978447,0.30563032627105713,0.6740827560424805,0.6666666865348816,0.619914174079895,0.04675251245498657
unNY4zIk8MM$_$5,unNY4zIk8MM,Positive,Neutral,False,0.0394635908305645,0.5737325549125671,0.38680386543273926,1.0,0.3993504047393799,0.6006495952606201
unNY4zIk8MM$_$4,unNY4zIk8MM,Positive,Positive,True,0.0290522463619709,0.1538844108581543,0.8170633316040039,1.6666666269302368,0.8353406190872192,0.8313260078430176
unNY4zIk8MM$_$7,unNY4zIk8MM,Positive,Positive,True,0.02809472568333149,0.048906438052654266,0.9229987859725952,2.0,1.4206197261810303,0.5793802738189697
unNY4zIk8MM$_$6,unNY4zIk8MM,Neutral,Neutral,True,0.15875795483589172,0.6302493810653687,0.21099260449409485,0.0,0.1725386381149292,0.1725386381149292
unNY4zIk8MM$_$8,unNY4zIk8MM,Neutral,Positive,False,0.043866053223609924,0.3139311969280243,0.6422027349472046,0.0,0.5378068685531616,0.5378068685531616
uooIiW6dEyg$_$1,uooIiW6dEyg,Negative,Negative,True,0.7233693599700928,0.17091456055641174,0.10571599751710892,-0.3333333432674408,-0.8549550771713257,0.5216217041015625
uooIiW6dEyg$_$0,uooIiW6dEyg,Positive,Negative,False,0.8393048644065857,0.08080776780843735,0.07988734543323517,0.3333333432674408,-1.0658607482910156,1.3991941213607788
uooIiW6dEyg$_$3,uooIiW6dEyg,Neutral,Positive,False,0.07020723074674606,0.14237867295742035,0.7874140739440918,0.0,0.8690146207809448,0.8690146207809448
uooIiW6dEyg$_$2,uooIiW6dEyg,Neutral,Positive,False,0.017990199849009514,0.09623400121927261,0.8857758045196533,0.0,0.9552029967308044,0.9552029967308044
uooIiW6dEyg$_$5,uooIiW6dEyg,Neutral,Positive,False,0.02247084490954876,0.17270706593990326,0.8048220872879028,0.0,0.7114056348800659,0.7114056348800659
uooIiW6dEyg$_$4,uooIiW6dEyg,Neutral,Positive,False,0.06595434248447418,0.27740776538848877,0.6566379070281982,0.0,0.5676253437995911,0.5676253437995911
uu1FqsR7JV0$_$1,uu1FqsR7JV0,Neutral,Neutral,True,0.043971359729766846,0.6829443573951721,0.2730843126773834,0.0,0.17451351881027222,0.17451351881027222
uu1FqsR7JV0$_$5,uu1FqsR7JV0,Neutral,Neutral,True,0.2343827188014984,0.4578215777873993,0.3077956736087799,0.0,-0.14941658079624176,0.14941658079624176
v2Rr-EsJda8$_$1,v2Rr-EsJda8,Neutral,Negative,False,0.7716934084892273,0.14268890023231506,0.08561769872903824,0.0,-0.7170785069465637,0.7170785069465637
v2Rr-EsJda8$_$0,v2Rr-EsJda8,Negative,Negative,True,0.4587770402431488,0.3452002704143524,0.196022629737854,-0.3333333432674408,-0.11289512366056442,0.22043821215629578
v2Rr-EsJda8$_$3,v2Rr-EsJda8,Negative,Negative,True,0.786140501499176,0.1452910602092743,0.06856849044561386,-2.0,-0.8387156128883362,1.1612844467163086
v2Rr-EsJda8$_$2,v2Rr-EsJda8,Negative,Negative,True,0.8016546964645386,0.06020103767514229,0.13814425468444824,-0.6666666865348816,-0.8667212724685669,0.2000545859336853
v2Rr-EsJda8$_$4,v2Rr-EsJda8,Positive,Positive,True,0.13294053077697754,0.15749810636043549,0.7095614075660706,2.0,0.8163503408432007,1.1836496591567993
v2Rr-EsJda8$_$7,v2Rr-EsJda8,Neutral,Negative,False,0.888503909111023,0.05721114203333855,0.05428493022918701,0.0,-1.3023884296417236,1.3023884296417236
v2Rr-EsJda8$_$6,v2Rr-EsJda8,Positive,Positive,True,0.056020334362983704,0.10797281563282013,0.8360068202018738,0.6666666865348816,0.9098083972930908,0.24314171075820923
v9gjg7TDlTA$_$1,v9gjg7TDlTA,Neutral,Positive,False,0.02679302729666233,0.14035773277282715,0.8328492641448975,0.0,0.7457244992256165,0.7457244992256165
v9gjg7TDlTA$_$0,v9gjg7TDlTA,Positive,Negative,False,0.6344752311706543,0.28436246514320374,0.08116229623556137,0.3333333432674408,-0.4033637046813965,0.7366970777511597
v9gjg7TDlTA$_$3,v9gjg7TDlTA,Neutral,Neutral,True,0.35931000113487244,0.3826586604118347,0.25803142786026,0.0,-0.0013347620842978358,0.0013347620842978358
